,duration,protocol_type,service,flag,src_bytes,dst_bytes,land,wrong_fragment,urgent,hot,num_failed_logins,logged_in,num_compromised,root_shell,su_attempted,num_root,num_file_creations,num_shells,num_access_files,is_host_login,is_guest_login,count,srv_count,serror_rate,srv_serror_rate,rerror_rate,srv_rerror_rate,same_srv_rate,diff_srv_rate,srv_diff_host_rate,dst_host_count,dst_host_srv_count,dst_host_same_srv_rate,dst_host_diff_srv_rate,dst_host_same_src_port_rate,dst_host_srv_diff_host_rate,dst_host_serror_rate,dst_host_srv_serror_rate,dst_host_rerror_rate,dst_host_srv_rerror_rate,attack
19209,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,20,0.0,0.0,1.0,1.0,0.09,0.06,0.0,255,20,0.08,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1
19210,0,1,49,9,0,84,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,101,115,0.48,0.05,0.01,0.03,0.0,0.0,0.0,0.0,0
19211,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457,1,0.16,0.0,0.84,1.0,0.0,1.0,0.0,255,1,0.0,0.98,0.0,0.0,0.15,0.0,0.85,1.0,2
19212,1,1,49,9,2717,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,232,168,0.72,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0
19213,2076,1,22,8,72564,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,11,0.18,0.18,0.82,0.82,1.0,0.0,0.0,255,239,0.94,0.01,0.0,0.0,0.01,0.01,0.21,0.22,1
19214,0,1,22,9,216,313,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,20,0.0,0.0,0.0,0.0,1.0,0.0,0.1,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19215,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,2,0.0,0.0,1.0,1.0,0.01,0.07,0.0,255,2,0.01,0.08,0.0,0.0,0.0,0.0,1.0,1.0,1
19216,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,13,1.0,1.0,0.0,0.0,0.06,0.06,0.0,255,13,0.05,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
19217,0,1,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,136,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1
19218,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173,14,1.0,1.0,0.0,0.0,0.08,0.09,0.0,255,14,0.05,0.09,0.0,0.0,1.0,1.0,0.0,0.0,1
19219,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,361,1,0.16,0.0,0.82,1.0,0.0,1.0,0.0,255,1,0.0,0.97,0.0,0.0,0.15,0.0,0.84,1.0,2
19220,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,3,0.0,0.0,1.0,1.0,0.02,0.06,0.0,255,3,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1
19221,0,2,11,9,42,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,202,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0
19222,0,0,14,9,1008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,239,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
19223,0,1,22,9,272,345,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19224,22,1,18,9,126,575,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8,1,0.12,0.38,0.12,0.0,0.0,0.0,0.0,0.0,3
19225,0,1,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,25,1.0,0.0,1.0,0.2,0.0,0.04,0.0,0.0,3
19226,0,1,49,9,1347,332,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,0.0,0.0,0.5,1.0,0.0,255,145,0.57,0.03,0.0,0.0,0.0,0.0,0.02,0.03,0
19227,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458,1,0.14,0.0,0.86,1.0,0.0,1.0,0.0,255,1,0.0,0.91,0.0,0.0,0.14,0.0,0.86,1.0,2
19228,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,8,0.13,0.0,0.87,1.0,0.03,0.07,0.0,255,8,0.03,0.07,0.0,0.0,0.14,0.0,0.86,1.0,1
19229,0,0,14,9,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,131,133,1.0,0.0,1.0,0.02,0.0,0.0,0.0,0.0,1
19230,0,1,22,9,239,19321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,16,0.0,0.0,0.0,0.0,1.0,0.0,0.25,15,255,1.0,0.0,0.07,0.06,0.0,0.0,0.0,0.0,0
19231,0,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,20,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,20,0.08,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1
19232,0,1,22,9,319,1508,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,86,255,1.0,0.0,0.01,0.02,0.0,0.0,0.0,0.0,0
19233,281,1,18,9,160,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,17,0.07,0.89,0.0,0.0,0.0,0.06,0.86,0.0,3
19234,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,12,1.0,1.0,0.0,0.0,0.09,0.06,0.0,255,12,0.05,0.05,0.0,0.0,1.0,1.0,0.0,0.0,1
19235,0,1,63,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,15,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,15,0.06,0.05,0.0,0.0,0.0,0.0,1.0,1.0,1
19236,2075,1,22,4,74024,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0.22,0.22,0.78,0.78,1.0,0.0,0.0,255,241,0.95,0.01,0.0,0.0,0.01,0.01,0.22,0.23,1
19237,0,1,22,9,210,1598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,70,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
19238,0,1,22,9,267,635,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,19,0.0,0.0,0.0,0.0,1.0,0.0,0.0,28,255,1.0,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0
19239,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,16,1.0,1.0,0.0,0.0,0.07,0.07,0.0,255,16,0.06,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1
19240,0,1,22,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.33,0.33,1.0,0.0,0.0,255,229,0.9,0.01,0.0,0.0,0.0,0.0,0.01,0.0,1
19241,0,1,22,9,309,1307,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19242,0,1,22,9,230,242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,9,0.0,0.0,0.0,0.0,1.0,0.0,0.33,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19243,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,10,0.0,0.0,1.0,1.0,0.07,0.06,0.0,255,10,0.04,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1
19244,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,9,0.0,0.0,1.0,1.0,0.03,0.06,0.0,255,9,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1
19245,0,1,49,9,756,334,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2,0.0,0.0,0.0,0.0,1.0,0.0,1.0,26,23,0.88,0.12,0.04,0.0,0.0,0.0,0.0,0.0,0
19246,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,10,0.0,0.0,1.0,1.0,0.04,0.06,0.0,255,10,0.04,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1
19247,1,1,49,9,9752,322,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,1.0,193,165,0.59,0.02,0.01,0.01,0.0,0.0,0.01,0.01,0
19248,0,2,45,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,1,0.0,0.0,0.0,0.0,0.01,0.71,0.0,255,1,0.0,0.74,1.0,0.0,0.0,0.0,0.0,0.0,2
19249,0,1,22,9,312,1554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,56,0.0,0.0,0.0,0.0,1.0,0.0,0.12,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19250,8044,1,55,9,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,77,0.3,0.03,0.0,0.0,0.01,0.03,0.11,0.17,1
19251,0,1,22,9,224,1849,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,9,0.0,0.0,0.0,0.0,1.0,0.0,0.22,32,255,1.0,0.0,0.03,0.02,0.0,0.0,0.0,0.0,0
19252,0,1,22,9,356,561,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,29,29,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82,251,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
19253,0,1,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,247,17,0.06,0.03,0.06,0.12,0.01,0.0,0.0,0.0,3
19254,1,1,49,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,231,0.91,0.09,0.0,0.0,0.0,0.0,0.08,0.0,3
19255,0,1,20,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,20,1.0,1.0,0.0,0.0,0.07,0.06,0.0,255,20,0.08,0.07,0.0,0.0,1.0,1.0,0.0,0.0,1
19256,0,1,22,9,144,278,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1,5,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,0
19257,0,1,22,9,302,1120,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,13,0.0,0.0,0.0,0.0,1.0,0.0,0.0,13,255,1.0,0.0,0.08,0.06,0.0,0.0,0.0,0.0,0
19258,0,1,22,9,278,3496,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,10,10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10,255,1.0,0.0,0.1,0.02,0.0,0.0,0.0,0.0,0
19259,0,1,43,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1.0,1.0,0.0,0.0,1.0,0.0,1.0,174,85,0.33,0.02,0.01,0.02,1.0,1.0,0.0,0.0,2
19260,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,2,1.0,1.0,0.0,0.0,0.01,0.07,0.0,255,2,0.01,0.08,0.0,0.0,1.0,1.0,0.0,0.0,1
19261,0,2,11,9,46,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,176,0.0,0.0,0.0,0.0,1.0,0.0,0.01,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19262,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,254,1.0,0.01,0.0,0.0,0.04,0.04,0.74,0.74,1
19263,0,1,22,9,203,1227,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,53,53,1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0
19264,0,1,22,9,236,2812,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,0.0,0.0,0.0,0.0,1.0,0.0,0.3,2,255,1.0,0.0,0.5,0.07,0.0,0.0,0.0,0.0,0
19265,3,1,43,9,30,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,211,0.83,0.02,0.0,0.0,0.0,0.0,0.04,0.0,3
19266,0,1,22,9,246,3013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,32,0.0,0.0,0.0,0.0,1.0,0.0,0.19,26,255,1.0,0.0,0.04,0.06,0.0,0.0,0.0,0.0,0
19267,1,1,49,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,134,0.53,0.15,0.0,0.0,0.0,0.0,0.46,0.0,3
19268,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1,0.04,0.0,0.96,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2
19269,282,1,18,9,160,597,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,108,0.42,0.03,0.0,0.0,0.0,0.0,0.0,0.0,3
19270,0,2,45,9,53,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,144,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0
19271,0,2,45,9,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.01,0.0,0.0,0.0,0.0,0.0,3
19272,0,1,55,9,124,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,108,0.42,0.02,0.0,0.0,0.0,0.0,0.01,0.03,3
19273,0,0,14,9,1480,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0,0.0,0.0,1.0,0.0,0.67,1,5,1.0,0.0,1.0,0.6,0.0,0.0,0.0,0.0,1
19274,0,2,45,9,53,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.86,0.0,0.0,0.0,0.0,0.0,0
19275,283,1,18,9,157,595,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,71,0.28,0.03,0.0,0.0,0.05,0.0,0.02,0.0,3
19276,4,1,43,9,32,93,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,82,74,0.89,0.04,0.01,0.03,0.0,0.0,0.06,0.0,3
19277,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,2,0.01,0.01,0.0,0.0,0.0,0.0,0.01,1.0,3
19278,0,2,45,9,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.94,0.0,0.0,0.0,0.0,0.0,0
19279,0,1,55,2,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,1.0,0.67,0.33,1.0,0.67,67,85,0.33,0.07,0.01,0.02,0.01,0.01,0.9,0.69,2
19280,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,14,0.71,0.57,0.29,0.43,0.05,0.06,0.0,255,14,0.05,0.06,0.0,0.0,0.71,0.57,0.29,0.43,1
19281,0,1,19,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,123,17,0.03,0.02,0.03,0.12,0.81,0.0,0.0,0.0,0
19282,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,244,0.96,0.01,0.0,0.0,0.09,0.09,0.56,0.59,1
19283,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0.0,0.0,1.0,1.0,0.5,1.0,0.0,255,1,0.0,0.65,0.49,0.0,0.0,0.0,0.49,1.0,2
19284,0,1,22,9,238,1585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,57,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0
19285,0,0,59,9,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,64,0.25,0.04,0.25,0.0,0.01,0.0,0.0,0.0,0
19286,0,1,19,9,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,79,19,0.15,0.05,0.15,0.11,0.0,0.0,0.0,0.0,0
19287,0,1,22,9,215,300,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11,21,0.0,0.0,0.0,0.0,1.0,0.0,0.14,56,255,1.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0
19288,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,504,1,0.05,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.0,0.0,0.96,1.0,2
19289,0,1,22,9,292,675,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,21,23,0.0,0.0,0.0,0.0,1.0,0.0,0.09,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19290,0,2,45,9,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,511,511,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.89,0.0,0.0,0.0,0.0,0.0,0
19291,0,1,22,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,5,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.05,0.06,1
19292,904,1,22,4,57964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,255,253,0.99,0.01,0.0,0.0,0.0,0.0,0.02,0.02,1
19293,1,1,49,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,237,0.93,0.07,0.0,0.0,0.0,0.0,0.06,0.0,3
19294,0,1,55,8,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,127,0.5,0.03,0.0,0.0,0.2,0.4,0.11,0.1,1
19295,0,1,22,9,218,628,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,10,0.0,0.0,0.0,0.0,1.0,0.0,0.2,64,255,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
19296,0,1,22,9,204,1548,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,14,14,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19297,0,1,22,9,54540,8314,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,5,30,0.0,0.0,0.0,0.0,1.0,0.0,0.13,255,248,0.97,0.01,0.0,0.0,0.0,0.0,0.06,0.06,1
19298,0,2,11,9,44,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,0.0,0.0,1.0,0.0,0.4,255,252,0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0
19299,0,1,22,9,251,366,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,63,252,1.0,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0
19300,0,1,22,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,1.0,1.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.42,0.42,0.58,0.58,1
19301,0,1,22,9,241,27876,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19302,0,1,22,9,290,611,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,115,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
19303,0,1,49,9,0,83,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,187,0.73,0.02,0.0,0.0,0.0,0.0,0.01,0.02,0
19304,0,0,14,9,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,510,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40,58,1.0,0.0,1.0,0.17,0.0,0.0,0.0,0.0,1
19305,0,1,22,9,224,6859,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,4,0.0,0.0,0.0,0.0,1.0,0.0,0.5,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19306,0,1,40,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,462,1,0.07,0.0,0.93,1.0,0.0,1.0,0.0,255,1,0.0,1.0,0.0,0.0,0.12,0.0,0.88,1.0,2
19307,0,1,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0.0,0.0,1.0,1.0,0.33,1.0,1.0,252,18,0.07,0.03,0.0,0.0,0.0,0.0,0.24,1.0,2
19308,0,1,45,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,2,0.0,0.0,1.0,1.0,0.01,0.07,0.0,255,2,0.01,0.07,0.0,0.0,0.0,0.0,1.0,1.0,1
19309,433,1,1,9,31645608,207796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0
19310,0,1,38,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,2,0.0,0.0,1.0,1.0,0.01,0.06,0.0,255,2,0.01,0.06,0.0,0.0,0.0,0.0,1.0,1.0,1
19311,0,1,45,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,1,1.0,1.0,0.0,0.0,0.01,0.06,0.0,188,1,0.01,0.06,0.01,0.0,1.0,1.0,0.0,0.0,1
19312,0,1,19,9,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,12,1.0,0.0,1.0,0.33,0.0,0.0,0.0,0.0,3
19313,3,1,24,2,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0.0,0.0,1.0,1.0,0.5,1.0,1.0,255,15,0.06,0.03,0.0,0.0,0.0,0.0,0.2,0.87,2
19314,0,2,11,9,45,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,142,0.0,0.0,0.0,0.0,1.0,0.0,0.01,243,213,0.88,0.01,0.01,0.0,0.0,0.0,0.0,0.0,0
19315,0,0,13,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2,71,1.0,0.0,1.0,0.51,0.0,0.0,0.0,0.0,2
19316,0,1,55,9,123,178,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,29,12,0.41,0.1,0.03,0.0,0.0,0.0,0.14,0.33,3
19317,0,1,22,9,243,285,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,34,34,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19318,1,1,49,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,2,0.01,0.16,0.0,0.0,0.0,0.0,0.97,0.0,3
19319,0,2,45,9,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0.0,0.0,0.0,0.0,0.67,0.67,0.0,255,254,1.0,0.01,0.01,0.0,0.0,0.0,0.0,0.0,3
19320,0,1,22,9,283,809,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
19321,0,1,22,9,243,1570,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13,14,0.0,0.0,0.0,0.0,1.0,0.0,0.14,16,255,1.0,0.0,0.06,0.03,0.0,0.0,0.0,0.0,0
19322,1,1,49,9,2599,293,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0.0,0.0,0.25,0.0,0.75,0.5,0.0,255,245,0.96,0.04,0.0,0.0,0.0,0.0,0.03,0.0,3
19323,0,2,45,9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,1,0.0,0.0,0.0,0.0,0.01,0.62,0.0,255,1,0.0,0.86,1.0,0.0,0.0,0.0,0.0,0.0,2
19324,0,1,22,4,53816,7300,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,3,0.0,0.0,0.67,0.67,1.0,0.0,0.0,255,255,1.0,0.0,0.0,0.0,0.01,0.01,0.05,0.05,1
19325,0,1,22,9,316,316,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,119,255,1.0,0.0,0.01,0.03,0.0,0.0,0.0,0.0,0
19326,0,1,55,9,125,174,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,255,113,0.44,0.02,0.0,0.0,0.0,0.0,0.01,0.03,3
